310300,1500,310100,2300
310300,2700,310100,2300
310300,2700,310100,100
310300,2700,310000,300
310200,100,310000,300
310200,200,310000,300
310200,100,310000,300
310200,200,310000,300
310200,200,309900,560
310100,2200,309900,560
310100,2300,309900,560
310100,2600,309900,560
310100,5600,309900,560
310100,5700,309900,560
310100,2700,309900,560
310100,2700,309900,360
310100,2600,309900,360
310100,2900,309900,360
310100,3000,309900,360
310000,2200,309900,360
310000,2300,309900,360
310000,2400,309900,360
310000,2500,309900,360
310000,1600,309900,360
310000,1500,309900,360
310000,1500,309900,60
310000,1500,309800,100
310000,1700,309800,100
309900,100,309800,100
309900,200,309800,100
309900,2400,309800,100
309900,2500,309800,100
309900,2400,309800,100
309900,2600,309800,100
309900,2700,309800,100
309900,2500,309800,100
309900,3600,309800,100
309900,3600,309700,100
309900,3900,309700,100
309900,3600,309700,100
309900,3500,309700,100
309900,3600,309700,100
309900,3500,309700,100
309800,2200,309700,100
309800,2300,309700,100
309800,2400,309700,100
309800,2500,309700,100
309800,2600,309700,100
309800,2500,309700,100
309800,2500,309600,137
309800,2700,309600,137
309800,2500,309600,137
309700,200,309600,137
309700,300,309600,137
309700,100,309600,137
309800,2500,309600,137
309800,2400,309600,137
309800,2400,309700,2200
309800,2400,309700,4400
309800,2400,309700,4432
309800,2400,309700,4332
309800,2400,309700,4432
309800,2400,309700,4532
309800,2700,309700,4532
309800,2700,309700,2332
309800,2700,309700,2232
309800,2700,309700,1992
309800,2700,309700,1892
309800,2700,309700,1792
309800,2700,309700,660
309800,2700,309700,560
309800,2700,309700,132
309800,2700,309700,100
309800,2700,309600,137
309800,2800,309600,137
309800,2800,309600,120
309800,2700,309600,120
309800,2600,309600,120
309800,400,309600,120
309800,500,309600,120
309800,200,309600,120
309800,200,309600,120
309800,200,309600,120
309800,200,309600,120
309800,100,309600,120
309800,100,309700,100
309800,265,309700,100
309800,265,309700,100
309800,365,309700,100
309800,365,309700,200
309800,365,309700,300
309800,365,309700,1000
309800,365,309700,1000
309800,365,309700,2000
309800,365,309700,3000
309800,265,309700,3000
309800,100,309700,3000
309900,300,309700,3000
309900,300,309700,3000
309900,300,309700,5800
309900,300,309700,5700
309900,300,309800,2200
309900,300,309800,2300
309900,300,309800,2400
309900,300,309800,2500
309900,300,309800,2400
309900,300,309800,2300
309900,2300,309800,2300
309900,2300,309800,100
309900,2300,309700,2900
309900,2900,309700,2900
309900,3200,309700,2900
309900,2600,309700,2900
309900,2500,309700,2900
309900,2400,309700,2900
309900,2300,309700,2900
309900,1900,309700,2900
309900,1900,309800,100
309900,1900,309800,2100
309900,2000,309800,2100
309900,2000,309800,2000
309900,2000,309800,1900
309900,2000,309800,2300
309900,2000,309800,2400
309900,400,309800,2400
309900,100,309800,2400
310000,433,309800,2400
310000,433,309800,2500
310000,433,309800,5300
310000,433,309800,5200
310000,433,309800,5300
310000,433,309800,5200
310000,433,309800,5300
310000,433,309800,5200
310000,433,309800,5300
309900,200,309800,5300
309900,200,309800,5200
309900,600,309800,5200
309900,700,309800,5200
309900,800,309800,5200
309900,600,309800,5200
309900,200,309800,5200
309900,100,309800,5200
310000,433,309800,5200
310000,433,309800,5300
310000,433,309800,5200
310000,433,309800,6400
310000,433,309800,9200
310000,433,309800,9300
310000,433,309800,9300
310000,433,309800,6500
310000,433,309900,100
310000,433,309900,2300
310000,433,309900,2400
310000,633,309900,2400
310000,933,309900,2400
310000,633,309900,2400
310000,533,309900,2400
310000,500,309900,2400
310000,333,309900,2400
310000,200,309900,2400
310000,100,309900,2400
310100,600,309900,2400
310100,600,309900,2500
310100,600,309900,2400
310100,600,309900,4000
310100,600,309900,3900
310100,600,310000,100
310100,600,309900,1900
310100,600,310000,100
310100,300,310000,100
